id,season,city,date,team1,team2,toss_winner,toss_decision,result,dl_applied,winner,win_by_runs,win_by_wickets,player_of_match,venue,umpire1,umpire2,umpire3,batting_first_team,chasing_team,batting_first_won,chasing_won,toss_winner_won
212,2010,Jaipur,2010-07-04,Punjab Kings,Rajasthan Royals,Punjab Kings,bat,normal,0,Rajasthan Royals,0,9,MJ Lumb,Sawai Mansingh Stadium,S Ravi,SK Tarapore,,Punjab Kings,Rajasthan Royals,0,1,0
213,2010,Kolkata,2010-07-04,Kolkata Knight Riders,Delhi Capitals,Kolkata Knight Riders,bat,normal,0,Kolkata Knight Riders,14,0,SC Ganguly,Eden Gardens,BG Jerling,RE Koertzen,,Kolkata Knight Riders,Delhi Capitals,1,0,1
214,2010,Bangalore,2010-08-04,Royal Challengers Bangalore,Sunrisers Hyderabad,Sunrisers Hyderabad,field,normal,0,Sunrisers Hyderabad,0,7,TL Suman,M Chinnaswamy Stadium,S Asnani,DJ Harper,,Sunrisers Hyderabad,Royal Challengers Bangalore,1,0,1
215,2010,Mohali,2010-09-04,Mumbai Indians,Punjab Kings,Mumbai Indians,bat,normal,0,Punjab Kings,0,6,KC Sangakkara,"Punjab Cricket Association Stadium, Mohali",M Erasmus,AM Saheba,,Mumbai Indians,Punjab Kings,0,1,0
216,2010,Nagpur,2010-10-04,Chennai Super Kings,Sunrisers Hyderabad,Chennai Super Kings,bat,normal,0,Sunrisers Hyderabad,0,6,RJ Harris,"Vidarbha Cricket Association Stadium, Jamtha",HDPK Dharmasena,SJA Taufel,,Chennai Super Kings,Sunrisers Hyderabad,0,1,0
217,2010,Bangalore,2010-10-04,Kolkata Knight Riders,Royal Challengers Bangalore,Royal Challengers Bangalore,field,normal,0,Royal Challengers Bangalore,0,7,R Vinay Kumar,M Chinnaswamy Stadium,K Hariharan,DJ Harper,,Royal Challengers Bangalore,Kolkata Knight Riders,1,0,1
218,2010,Delhi,2010-11-04,Delhi Capitals,Punjab Kings,Delhi Capitals,bat,normal,0,Punjab Kings,0,7,PP Chawla,Feroz Shah Kotla,BF Bowden,AM Saheba,,Delhi Capitals,Punjab Kings,0,1,0
219,2010,Jaipur,2010-11-04,Mumbai Indians,Rajasthan Royals,Rajasthan Royals,field,normal,0,Mumbai Indians,37,0,SR Tendulkar,Sawai Mansingh Stadium,BR Doctrove,SK Tarapore,,Rajasthan Royals,Mumbai Indians,0,1,0
220,2010,Nagpur,2010-12-04,Sunrisers Hyderabad,Royal Challengers Bangalore,Royal Challengers Bangalore,field,normal,0,Sunrisers Hyderabad,13,0,Harmeet Singh,"Vidarbha Cricket Association Stadium, Jamtha",RE Koertzen,RB Tiffin,,Royal Challengers Bangalore,Sunrisers Hyderabad,0,1,0
221,2010,Mumbai,,Mumbai Indians,Delhi Capitals,Mumbai Indians,bat,normal,0,Mumbai Indians,39,0,KA Pollard,Brabourne Stadium,S Asnani,DJ Harper,,Mumbai Indians,Delhi Capitals,1,0,1
222,2010,Chennai,,Kolkata Knight Riders,Chennai Super Kings,Kolkata Knight Riders,bat,normal,0,Chennai Super Kings,0,9,R Ashwin,"MA Chidambaram Stadium, Chepauk",SS Hazare,SJA Taufel,,Kolkata Knight Riders,Chennai Super Kings,0,1,0
223,2010,Jaipur,,Rajasthan Royals,Royal Challengers Bangalore,Rajasthan Royals,bat,normal,0,Royal Challengers Bangalore,0,5,KP Pietersen,Sawai Mansingh Stadium,BR Doctrove,S Ravi,,Rajasthan Royals,Royal Challengers Bangalore,0,1,0
224,2010,Chennai,,Chennai Super Kings,Delhi Capitals,Chennai Super Kings,bat,normal,0,Delhi Capitals,0,6,G Gambhir,"MA Chidambaram Stadium, Chepauk",HDPK Dharmasena,SS Hazare,,Chennai Super Kings,Delhi Capitals,0,1,0
225,2010,Dharamsala,,Punjab Kings,Sunrisers Hyderabad,Sunrisers Hyderabad,field,normal,0,Sunrisers Hyderabad,0,5,RG Sharma,Himachal Pradesh Cricket Association Stadium,M Erasmus,AM Saheba,,Sunrisers Hyderabad,Punjab Kings,1,0,1
226,2010,Bangalore,,Mumbai Indians,Royal Challengers Bangalore,Royal Challengers Bangalore,field,normal,0,Mumbai Indians,57,0,R McLaren,M Chinnaswamy Stadium,HDPK Dharmasena,SJA Taufel,,Royal Challengers Bangalore,Mumbai Indians,0,1,0
227,2010,Kolkata,,Rajasthan Royals,Kolkata Knight Riders,Rajasthan Royals,bat,normal,0,Kolkata Knight Riders,0,8,JD Unadkat,Eden Gardens,BG Jerling,RB Tiffin,,Rajasthan Royals,Kolkata Knight Riders,0,1,0
228,2010,Dharamsala,,Punjab Kings,Chennai Super Kings,Chennai Super Kings,field,normal,0,Chennai Super Kings,0,6,MS Dhoni,Himachal Pradesh Cricket Association Stadium,BF Bowden,AM Saheba,,Chennai Super Kings,Punjab Kings,1,0,1
229,2010,Delhi,,Sunrisers Hyderabad,Delhi Capitals,Sunrisers Hyderabad,bat,normal,0,Sunrisers Hyderabad,11,0,A Symonds,Feroz Shah Kotla,BR Doctrove,SK Tarapore,,Sunrisers Hyderabad,Delhi Capitals,1,0,1
230,2010,Kolkata,,Mumbai Indians,Kolkata Knight Riders,Mumbai Indians,bat,normal,0,Kolkata Knight Riders,0,9,M Kartik,Eden Gardens,BG Jerling,RE Koertzen,,Mumbai Indians,Kolkata Knight Riders,0,1,0
231,2010,Mumbai,,Mumbai Indians,Royal Challengers Bangalore,Mumbai Indians,bat,normal,0,Mumbai Indians,35,0,KA Pollard,Dr DY Patil Sports Academy,BR Doctrove,RB Tiffin,,Mumbai Indians,Royal Challengers Bangalore,1,0,1
232,2010,Mumbai,,Chennai Super Kings,Sunrisers Hyderabad,Chennai Super Kings,bat,normal,0,Chennai Super Kings,38,0,DE Bollinger,Dr DY Patil Sports Academy,BR Doctrove,RB Tiffin,,Chennai Super Kings,Sunrisers Hyderabad,1,0,1
233,2010,Mumbai,,Sunrisers Hyderabad,Royal Challengers Bangalore,Sunrisers Hyderabad,bat,normal,0,Royal Challengers Bangalore,0,9,A Kumble,Dr DY Patil Sports Academy,RE Koertzen,SJA Taufel,,Sunrisers Hyderabad,Royal Challengers Bangalore,0,1,0
234,2010,Mumbai,,Chennai Super Kings,Mumbai Indians,Chennai Super Kings,bat,normal,0,Chennai Super Kings,22,0,SK Raina,Dr DY Patil Sports Academy,RE Koertzen,SJA Taufel,,Chennai Super Kings,Mumbai Indians,1,0,1
235,2011,Chennai,2011-08-04,Chennai Super Kings,Kolkata Knight Riders,Chennai Super Kings,bat,normal,0,Chennai Super Kings,2,0,S Anirudha,"MA Chidambaram Stadium, Chepauk",BR Doctrove,PR Reiffel,,Chennai Super Kings,Kolkata Knight Riders,1,0,1
236,2011,Hyderabad,2011-09-04,Sunrisers Hyderabad,Rajasthan Royals,Rajasthan Royals,field,normal,0,Rajasthan Royals,0,8,SK Trivedi,"Rajiv Gandhi International Stadium, Uppal",RE Koertzen,SK Tarapore,,Rajasthan Royals,Sunrisers Hyderabad,1,0,1
237,2011,Kochi,2011-09-04,Kochi Tuskers Kerala,Royal Challengers Bangalore,Kochi Tuskers Kerala,bat,normal,0,Royal Challengers Bangalore,0,6,AB de Villiers,Nehru Stadium,HDPK Dharmasena,K Hariharan,,Kochi Tuskers Kerala,Royal Challengers Bangalore,0,1,0
238,2011,Delhi,2011-10-04,Delhi Capitals,Mumbai Indians,Delhi Capitals,bat,normal,0,Mumbai Indians,0,8,SL Malinga,Feroz Shah Kotla,AM Saheba,RB Tiffin,,Delhi Capitals,Mumbai Indians,0,1,0
239,2011,Mumbai,2011-10-04,Punjab Kings,Rising Pune Supergiant,Punjab Kings,bat,normal,0,Rising Pune Supergiant,0,7,SB Wagh,Dr DY Patil Sports Academy,BR Doctrove,PR Reiffel,,Punjab Kings,Rising Pune Supergiant,0,1,0
240,2011,Kolkata,2011-11-04,Kolkata Knight Riders,Sunrisers Hyderabad,Kolkata Knight Riders,bat,normal,0,Kolkata Knight Riders,9,0,JH Kallis,Eden Gardens,RE Koertzen,SK Tarapore,,Kolkata Knight Riders,Sunrisers Hyderabad,1,0,1
241,2011,Jaipur,2011-12-04,Delhi Capitals,Rajasthan Royals,Delhi Capitals,bat,normal,0,Rajasthan Royals,0,6,SK Warne,Sawai Mansingh Stadium,Aleem Dar,RB Tiffin,,Delhi Capitals,Rajasthan Royals,0,1,0
242,2011,Bangalore,2011-12-04,Royal Challengers Bangalore,Mumbai Indians,Mumbai Indians,field,normal,0,Mumbai Indians,0,9,SR Tendulkar,M Chinnaswamy Stadium,HDPK Dharmasena,AL Hill,,Mumbai Indians,Royal Challengers Bangalore,1,0,1
243,2011,Mohali,,Chennai Super Kings,Punjab Kings,Punjab Kings,field,normal,0,Punjab Kings,0,6,PC Valthaty,"Punjab Cricket Association Stadium, Mohali",Asad Rauf,SL Shastri,,Punjab Kings,Chennai Super Kings,1,0,1
244,2011,Mumbai,,Kochi Tuskers Kerala,Rising Pune Supergiant,Kochi Tuskers Kerala,bat,normal,0,Rising Pune Supergiant,0,4,MD Mishra,Dr DY Patil Sports Academy,S Asnani,PR Reiffel,,Kochi Tuskers Kerala,Rising Pune Supergiant,0,1,0
245,2011,Hyderabad,,Sunrisers Hyderabad,Royal Challengers Bangalore,Royal Challengers Bangalore,field,normal,0,Sunrisers Hyderabad,33,0,DW Steyn,"Rajiv Gandhi International Stadium, Uppal",RE Koertzen,S Ravi,,Royal Challengers Bangalore,Sunrisers Hyderabad,0,1,0
246,2011,Jaipur,,Rajasthan Royals,Kolkata Knight Riders,Kolkata Knight Riders,field,normal,0,Kolkata Knight Riders,0,9,G Gambhir,Sawai Mansingh Stadium,Aleem Dar,SS Hazare,,Kolkata Knight Riders,Rajasthan Royals,1,0,1
247,2011,Mumbai,,Mumbai Indians,Kochi Tuskers Kerala,Kochi Tuskers Kerala,field,normal,0,Kochi Tuskers Kerala,0,8,BB McCullum,Wankhede Stadium,BR Doctrove,PR Reiffel,,Kochi Tuskers Kerala,Mumbai Indians,1,0,1
248,2011,Chennai,,Chennai Super Kings,Royal Challengers Bangalore,Chennai Super Kings,bat,normal,0,Chennai Super Kings,21,0,MEK Hussey,"MA Chidambaram Stadium, Chepauk",HDPK Dharmasena,AL Hill,,Chennai Super Kings,Royal Challengers Bangalore,1,0,1
249,2011,Hyderabad,,Sunrisers Hyderabad,Punjab Kings,Punjab Kings,field,normal,0,Punjab Kings,0,8,PC Valthaty,"Rajiv Gandhi International Stadium, Uppal",RE Koertzen,S Ravi,,Punjab Kings,Sunrisers Hyderabad,1,0,1
250,2011,Mumbai,,Rising Pune Supergiant,Delhi Capitals,Delhi Capitals,field,normal,0,Delhi Capitals,0,3,Yuvraj Singh,Dr DY Patil Sports Academy,Asad Rauf,AM Saheba,,Delhi Capitals,Rising Pune Supergiant,1,0,1
251,2011,Kolkata,,Rajasthan Royals,Kolkata Knight Riders,Kolkata Knight Riders,field,normal,0,Kolkata Knight Riders,0,8,L Balaji,Eden Gardens,Aleem Dar,RB Tiffin,,Kolkata Knight Riders,Rajasthan Royals,1,0,1
252,2011,Kochi,,Chennai Super Kings,Kochi Tuskers Kerala,Kochi Tuskers Kerala,field,normal,1,Kochi Tuskers Kerala,0,7,BB McCullum,Nehru Stadium,K Hariharan,AL Hill,,Kochi Tuskers Kerala,Chennai Super Kings,1,0,1
253,2011,Delhi,,Sunrisers Hyderabad,Delhi Capitals,Sunrisers Hyderabad,bat,normal,0,Sunrisers Hyderabad,16,0,S Sohal,Feroz Shah Kotla,PR Reiffel,RJ Tucker,,Sunrisers Hyderabad,Delhi Capitals,1,0,1
254,2011,Mumbai,,Rising Pune Supergiant,Mumbai Indians,Rising Pune Supergiant,bat,normal,0,Mumbai Indians,0,7,MM Patel,Wankhede Stadium,Asad Rauf,AM Saheba,,Rising Pune Supergiant,Mumbai Indians,0,1,0
255,2011,Kolkata,,Kochi Tuskers Kerala,Kolkata Knight Riders,Kolkata Knight Riders,field,normal,0,Kochi Tuskers Kerala,6,0,DPMD Jayawardene,Eden Gardens,Aleem Dar,RB Tiffin,,Kolkata Knight Riders,Kochi Tuskers Kerala,0,1,0
256,2011,Mohali,,Punjab Kings,Rajasthan Royals,Rajasthan Royals,field,normal,0,Punjab Kings,48,0,SE Marsh,"Punjab Cricket Association Stadium, Mohali",S Asnani,PR Reiffel,,Rajasthan Royals,Punjab Kings,0,1,0
257,2011,Mumbai,,Mumbai Indians,Chennai Super Kings,Chennai Super Kings,field,normal,0,Mumbai Indians,8,0,Harbhajan Singh,Wankhede Stadium,Asad Rauf,AM Saheba,,Chennai Super Kings,Mumbai Indians,0,1,0
258,2011,Kolkata,,Kolkata Knight Riders,Royal Challengers Bangalore,Royal Challengers Bangalore,field,normal,0,Royal Challengers Bangalore,0,9,CH Gayle,Eden Gardens,SS Hazare,RB Tiffin,,Royal Challengers Bangalore,Kolkata Knight Riders,1,0,1
259,2011,Delhi,,Delhi Capitals,Punjab Kings,Punjab Kings,field,normal,0,Delhi Capitals,29,0,DA Warner,Feroz Shah Kotla,S Asnani,RE Koertzen,,Punjab Kings,Delhi Capitals,0,1,0
260,2011,Hyderabad,,Mumbai Indians,Sunrisers Hyderabad,Sunrisers Hyderabad,field,normal,0,Mumbai Indians,37,0,SL Malinga,"Rajiv Gandhi International Stadium, Uppal",HDPK Dharmasena,AL Hill,,Sunrisers Hyderabad,Mumbai Indians,0,1,0
261,2011,Jaipur,,Kochi Tuskers Kerala,Rajasthan Royals,Rajasthan Royals,field,normal,0,Rajasthan Royals,0,8,SK Warne,Sawai Mansingh Stadium,BR Doctrove,SK Tarapore,,Rajasthan Royals,Kochi Tuskers Kerala,1,0,1
262,2011,Chennai,,Chennai Super Kings,Rising Pune Supergiant,Rising Pune Supergiant,field,normal,0,Chennai Super Kings,25,0,MEK Hussey,"MA Chidambaram Stadium, Chepauk",Aleem Dar,RB Tiffin,,Rising Pune Supergiant,Chennai Super Kings,0,1,0
263,2011,Delhi,,Delhi Capitals,Royal Challengers Bangalore,Royal Challengers Bangalore,field,normal,0,Royal Challengers Bangalore,0,3,V Kohli,Feroz Shah Kotla,S Asnani,RJ Tucker,,Royal Challengers Bangalore,Delhi Capitals,1,0,1
264,2011,Mumbai,,Rising Pune Supergiant,Chennai Super Kings,Rising Pune Supergiant,bat,normal,0,Chennai Super Kings,0,8,DE Bollinger,Dr DY Patil Sports Academy,Asad Rauf,SL Shastri,,Rising Pune Supergiant,Chennai Super Kings,0,1,0
265,2011,Kochi,,Sunrisers Hyderabad,Kochi Tuskers Kerala,Kochi Tuskers Kerala,field,normal,0,Sunrisers Hyderabad,55,0,I Sharma,Nehru Stadium,HDPK Dharmasena,AL Hill,,Kochi Tuskers Kerala,Sunrisers Hyderabad,0,1,0
266,2011,Delhi,,Kolkata Knight Riders,Delhi Capitals,Delhi Capitals,field,normal,0,Kolkata Knight Riders,17,0,MK Tiwary,Feroz Shah Kotla,PR Reiffel,RJ Tucker,,Delhi Capitals,Kolkata Knight Riders,0,1,0
267,2011,Jaipur,,Mumbai Indians,Rajasthan Royals,Rajasthan Royals,field,normal,0,Rajasthan Royals,0,7,J Botha,Sawai Mansingh Stadium,Asad Rauf,SK Tarapore,,Rajasthan Royals,Mumbai Indians,1,0,1
268,2011,Bangalore,,Royal Challengers Bangalore,Rising Pune Supergiant,Rising Pune Supergiant,field,normal,0,Royal Challengers Bangalore,26,0,V Kohli,M Chinnaswamy Stadium,Aleem Dar,SS Hazare,,Rising Pune Supergiant,Royal Challengers Bangalore,0,1,0
269,2011,Kochi,,Delhi Capitals,Kochi Tuskers Kerala,Delhi Capitals,bat,normal,0,Delhi Capitals,38,0,V Sehwag,Nehru Stadium,HDPK Dharmasena,AL Hill,,Delhi Capitals,Kochi Tuskers Kerala,1,0,1
270,2011,Kolkata,,Punjab Kings,Kolkata Knight Riders,Kolkata Knight Riders,field,normal,0,Kolkata Knight Riders,0,8,Iqbal Abdulla,Eden Gardens,AM Saheba,SL Shastri,,Kolkata Knight Riders,Punjab Kings,1,0,1
271,2011,Jaipur,2011-01-05,Rising Pune Supergiant,Rajasthan Royals,Rajasthan Royals,field,normal,0,Rajasthan Royals,0,6,LRPL Taylor,Sawai Mansingh Stadium,SK Tarapore,SJA Taufel,,Rajasthan Royals,Rising Pune Supergiant,1,0,1
272,2011,Chennai,2011-01-05,Chennai Super Kings,Sunrisers Hyderabad,Chennai Super Kings,bat,normal,0,Chennai Super Kings,19,0,JA Morkel,"MA Chidambaram Stadium, Chepauk",Aleem Dar,RB Tiffin,,Chennai Super Kings,Sunrisers Hyderabad,1,0,1
273,2011,Mumbai,2011-02-05,Mumbai Indians,Punjab Kings,Punjab Kings,field,normal,0,Mumbai Indians,23,0,KA Pollard,Wankhede Stadium,HDPK Dharmasena,PR Reiffel,,Punjab Kings,Mumbai Indians,0,1,0
274,2011,Delhi,2011-02-05,Delhi Capitals,Kochi Tuskers Kerala,Kochi Tuskers Kerala,field,normal,0,Kochi Tuskers Kerala,0,7,P Parameswaran,Feroz Shah Kotla,Asad Rauf,SL Shastri,,Kochi Tuskers Kerala,Delhi Capitals,1,0,1
275,2011,Hyderabad,2011-03-05,Kolkata Knight Riders,Sunrisers Hyderabad,Sunrisers Hyderabad,field,normal,0,Kolkata Knight Riders,20,0,YK Pathan,"Rajiv Gandhi International Stadium, Uppal",S Asnani,RJ Tucker,,Sunrisers Hyderabad,Kolkata Knight Riders,0,1,0
276,2011,Chennai,2011-04-05,Rajasthan Royals,Chennai Super Kings,Rajasthan Royals,bat,normal,0,Chennai Super Kings,0,8,MEK Hussey,"MA Chidambaram Stadium, Chepauk",SS Hazare,RB Tiffin,,Rajasthan Royals,Chennai Super Kings,0,1,0
277,2011,Mumbai,2011-04-05,Mumbai Indians,Rising Pune Supergiant,Rising Pune Supergiant,field,normal,0,Mumbai Indians,21,0,R Sharma,Dr DY Patil Sports Academy,HDPK Dharmasena,SJA Taufel,,Rising Pune Supergiant,Mumbai Indians,0,1,0
278,2011,Kochi,2011-05-05,Kochi Tuskers Kerala,Kolkata Knight Riders,Kolkata Knight Riders,field,normal,0,Kochi Tuskers Kerala,17,0,BJ Hodge,Nehru Stadium,S Ravi,RJ Tucker,,Kolkata Knight Riders,Kochi Tuskers Kerala,0,1,0
279,2011,Hyderabad,2011-05-05,Sunrisers Hyderabad,Delhi Capitals,Delhi Capitals,field,normal,0,Delhi Capitals,0,4,V Sehwag,"Rajiv Gandhi International Stadium, Uppal",Asad Rauf,AM Saheba,,Delhi Capitals,Sunrisers Hyderabad,1,0,1
280,2011,Bangalore,2011-06-05,Royal Challengers Bangalore,Punjab Kings,Punjab Kings,field,normal,0,Royal Challengers Bangalore,85,0,CH Gayle,M Chinnaswamy Stadium,Aleem Dar,RB Tiffin,,Punjab Kings,Royal Challengers Bangalore,0,1,0
281,2011,Kolkata,2011-07-05,Chennai Super Kings,Kolkata Knight Riders,Chennai Super Kings,bat,normal,1,Kolkata Knight Riders,10,0,Iqbal Abdulla,Eden Gardens,Asad Rauf,PR Reiffel,,Chennai Super Kings,Kolkata Knight Riders,0,1,0
282,2011,Mumbai,2011-07-05,Mumbai Indians,Delhi Capitals,Delhi Capitals,field,normal,0,Mumbai Indians,32,0,AT Rayudu,Wankhede Stadium,K Hariharan,SJA Taufel,,Delhi Capitals,Mumbai Indians,0,1,0
283,2011,Bangalore,2011-08-05,Kochi Tuskers Kerala,Royal Challengers Bangalore,Kochi Tuskers Kerala,bat,normal,0,Royal Challengers Bangalore,0,9,CH Gayle,M Chinnaswamy Stadium,Aleem Dar,SS Hazare,,Kochi Tuskers Kerala,Royal Challengers Bangalore,0,1,0
284,2011,Mohali,2011-08-05,Punjab Kings,Rising Pune Supergiant,Punjab Kings,bat,normal,0,Rising Pune Supergiant,0,5,R Sharma,"Punjab Cricket Association Stadium, Mohali",SK Tarapore,RJ Tucker,,Punjab Kings,Rising Pune Supergiant,0,1,0
285,2011,Jaipur,2011-09-05,Chennai Super Kings,Rajasthan Royals,Rajasthan Royals,field,normal,0,Chennai Super Kings,63,0,M Vijay,Sawai Mansingh Stadium,K Hariharan,SJA Taufel,,Rajasthan Royals,Chennai Super Kings,0,1,0
286,2011,Hyderabad,2011-10-05,Sunrisers Hyderabad,Rising Pune Supergiant,Sunrisers Hyderabad,bat,normal,0,Rising Pune Supergiant,0,6,MR Marsh,"Rajiv Gandhi International Stadium, Uppal",Asad Rauf,AM Saheba,,Sunrisers Hyderabad,Rising Pune Supergiant,0,1,0
287,2011,Mohali,2011-10-05,Punjab Kings,Mumbai Indians,Mumbai Indians,field,normal,0,Punjab Kings,76,0,BA Bhatt,"Punjab Cricket Association Stadium, Mohali",SK Tarapore,RJ Tucker,,Mumbai Indians,Punjab Kings,0,1,0
288,2011,Jaipur,2011-11-05,Rajasthan Royals,Royal Challengers Bangalore,Royal Challengers Bangalore,field,normal,0,Royal Challengers Bangalore,0,9,S Aravind,Sawai Mansingh Stadium,HDPK Dharmasena,K Hariharan,,Royal Challengers Bangalore,Rajasthan Royals,1,0,1
289,2011,Chennai,2011-12-05,Chennai Super Kings,Delhi Capitals,Chennai Super Kings,bat,normal,0,Chennai Super Kings,18,0,MS Dhoni,"MA Chidambaram Stadium, Chepauk",AM Saheba,SL Shastri,,Chennai Super Kings,Delhi Capitals,1,0,1
290,2011,Indore,,Kochi Tuskers Kerala,Punjab Kings,Punjab Kings,field,normal,0,Punjab Kings,0,6,KD Karthik,Holkar Cricket Stadium,S Asnani,RJ Tucker,,Punjab Kings,Kochi Tuskers Kerala,1,0,1
291,2011,Bangalore,,Kolkata Knight Riders,Royal Challengers Bangalore,Royal Challengers Bangalore,field,normal,1,Royal Challengers Bangalore,0,4,CH Gayle,M Chinnaswamy Stadium,RE Koertzen,RB Tiffin,,Royal Challengers Bangalore,Kolkata Knight Riders,1,0,1
292,2011,Mumbai,,Sunrisers Hyderabad,Mumbai Indians,Sunrisers Hyderabad,bat,normal,0,Sunrisers Hyderabad,10,0,A Mishra,Wankhede Stadium,S Ravi,SK Tarapore,,Sunrisers Hyderabad,Mumbai Indians,1,0,1
293,2011,Dharamsala,,Punjab Kings,Delhi Capitals,Delhi Capitals,field,normal,0,Punjab Kings,29,0,PP Chawla,Himachal Pradesh Cricket Association Stadium,Asad Rauf,SL Shastri,,Delhi Capitals,Punjab Kings,0,1,0
294,2011,Indore,,Rajasthan Royals,Kochi Tuskers Kerala,Kochi Tuskers Kerala,field,normal,0,Kochi Tuskers Kerala,0,8,BJ Hodge,Holkar Cricket Stadium,PR Reiffel,RJ Tucker,,Kochi Tuskers Kerala,Rajasthan Royals,1,0,1
295,2011,Mumbai,,Rising Pune Supergiant,Sunrisers Hyderabad,Sunrisers Hyderabad,field,normal,0,Sunrisers Hyderabad,0,6,A Mishra,Dr DY Patil Sports Academy,S Ravi,SK Tarapore,,Sunrisers Hyderabad,Rising Pune Supergiant,1,0,1
296,2011,Dharamsala,,Punjab Kings,Royal Challengers Bangalore,Punjab Kings,bat,normal,0,Punjab Kings,111,0,AC Gilchrist,Himachal Pradesh Cricket Association Stadium,Asad Rauf,AM Saheba,,Punjab Kings,Royal Challengers Bangalore,1,0,1
297,2011,Chennai,,Chennai Super Kings,Kochi Tuskers Kerala,Chennai Super Kings,bat,normal,0,Chennai Super Kings,11,0,WP Saha,"MA Chidambaram Stadium, Chepauk",HDPK Dharmasena,RE Koertzen,,Chennai Super Kings,Kochi Tuskers Kerala,1,0,1
298,2011,Mumbai,,Rising Pune Supergiant,Kolkata Knight Riders,Kolkata Knight Riders,field,normal,0,Kolkata Knight Riders,0,7,YK Pathan,Dr DY Patil Sports Academy,S Ravi,SJA Taufel,,Kolkata Knight Riders,Rising Pune Supergiant,1,0,1
299,2011,Mumbai,,Mumbai Indians,Rajasthan Royals,Mumbai Indians,bat,normal,0,Rajasthan Royals,0,10,SR Watson,Wankhede Stadium,RE Koertzen,PR Reiffel,,Mumbai Indians,Rajasthan Royals,0,1,0
300,2011,Dharamsala,,Sunrisers Hyderabad,Punjab Kings,Punjab Kings,field,normal,0,Sunrisers Hyderabad,82,0,S Dhawan,Himachal Pradesh Cricket Association Stadium,Asad Rauf,AM Saheba,,Punjab Kings,Sunrisers Hyderabad,0,1,0
301,2011,Delhi,,Delhi Capitals,Rising Pune Supergiant,Delhi Capitals,bat,no result,0,No Result,0,0,Not Awarded,Feroz Shah Kotla,SS Hazare,RJ Tucker,,Delhi Capitals,Rising Pune Supergiant,0,0,0
302,2011,Bangalore,,Chennai Super Kings,Royal Challengers Bangalore,Royal Challengers Bangalore,field,normal,0,Royal Challengers Bangalore,0,8,CH Gayle,M Chinnaswamy Stadium,K Hariharan,RE Koertzen,,Royal Challengers Bangalore,Chennai Super Kings,1,0,1
303,2011,Kolkata,,Kolkata Knight Riders,Mumbai Indians,Mumbai Indians,field,normal,0,Mumbai Indians,0,5,JEC Franklin,Eden Gardens,SK Tarapore,SJA Taufel,,Mumbai Indians,Kolkata Knight Riders,1,0,1
304,2011,Mumbai,,Royal Challengers Bangalore,Chennai Super Kings,Chennai Super Kings,field,normal,0,Chennai Super Kings,0,6,SK Raina,Wankhede Stadium,Asad Rauf,SJA Taufel,,Chennai Super Kings,Royal Challengers Bangalore,1,0,1
305,2011,Mumbai,,Kolkata Knight Riders,Mumbai Indians,Mumbai Indians,field,normal,0,Mumbai Indians,0,4,MM Patel,Wankhede Stadium,Asad Rauf,SJA Taufel,,Mumbai Indians,Kolkata Knight Riders,1,0,1
306,2011,Chennai,,Royal Challengers Bangalore,Mumbai Indians,Mumbai Indians,field,normal,0,Royal Challengers Bangalore,43,0,CH Gayle,"MA Chidambaram Stadium, Chepauk",Asad Rauf,SJA Taufel,,Mumbai Indians,Royal Challengers Bangalore,0,1,0
307,2011,Chennai,,Chennai Super Kings,Royal Challengers Bangalore,Chennai Super Kings,bat,normal,0,Chennai Super Kings,58,0,M Vijay,"MA Chidambaram Stadium, Chepauk",Asad Rauf,SJA Taufel,,Chennai Super Kings,Royal Challengers Bangalore,1,0,1
308,2012,Chennai,2012-04-04,Chennai Super Kings,Mumbai Indians,Mumbai Indians,field,normal,0,Mumbai Indians,0,8,RE Levi,"MA Chidambaram Stadium, Chepauk",JD Cloete,SJA Taufel,,Mumbai Indians,Chennai Super Kings,1,0,1
309,2012,Kolkata,2012-05-04,Kolkata Knight Riders,Delhi Capitals,Delhi Capitals,field,normal,0,Delhi Capitals,0,8,IK Pathan,Eden Gardens,S Asnani,HDPK Dharmasena,,Delhi Capitals,Kolkata Knight Riders,1,0,1
310,2012,Mumbai,2012-06-04,Rising Pune Supergiant,Mumbai Indians,Mumbai Indians,field,normal,0,Rising Pune Supergiant,28,0,SPD Smith,Wankhede Stadium,AK Chaudhary,SJA Taufel,,Mumbai Indians,Rising Pune Supergiant,0,1,0
311,2012,Jaipur,2012-06-04,Rajasthan Royals,Punjab Kings,Punjab Kings,field,normal,0,Rajasthan Royals,31,0,AM Rahane,Sawai Mansingh Stadium,BF Bowden,SK Tarapore,,Punjab Kings,Rajasthan Royals,0,1,0
312,2012,Bangalore,2012-07-04,Royal Challengers Bangalore,Delhi Capitals,Delhi Capitals,field,normal,0,Royal Challengers Bangalore,20,0,AB de Villiers,M Chinnaswamy Stadium,S Asnani,S Ravi,,Delhi Capitals,Royal Challengers Bangalore,0,1,0
313,2012,Visakhapatnam,2012-07-04,Chennai Super Kings,Sunrisers Hyderabad,Sunrisers Hyderabad,field,normal,0,Chennai Super Kings,74,0,RA Jadeja,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,JD Cloete,HDPK Dharmasena,,Sunrisers Hyderabad,Chennai Super Kings,0,1,0
